Issued Date,Account id,Billing Name,Bill to address,Billing City,Billing State,Billing Zip,Customer,Default Sales Rep,Product ID,Product,Sales order Number,So status,Sales Rep,Sales Order Custom Field 1,Sales Order Custom Field 2,So c3,Sales Order Custom Field 4,Sales Order Custom Field 5,So c6,SO ID,SO Item ID,SO Item Product Number,Product description,Soitem desc,SO Item Type,BOL,Carrier name,Ship status,SO Number,Status ID,Sales man initials,Company name,Qty fulfilled,Last Unit Price,So ct,Unit Price,Total Price,Total cost,Sales Order Line Item
01-15-2026,343,WILD SIDE ANN ARBOR-AA2 (MI),209 E Liberty St,Ann Arbor,Michigan,48104,WILD SIDE ANN ARBOR-AA2 (MI),,206,KB-4000,10218,Fulfilled,admin,,,,,,,25635,77718,KB-4000,Focus MC12,Focus MC12,Sale,233644,UPS,Shipped,10218,30,ADM,CWL Brands,2.00,$576.0000,2.00,$669.60,"$1,339.20",$408.77,2.00
01-15-2026,343,WILD SIDE ANN ARBOR-AA2 (MI),209 E Liberty St,Ann Arbor,Michigan,48104,WILD SIDE ANN ARBOR-AA2 (MI),,193,KB-3001,10218,Fulfilled,admin,,,,,,,25635,77719,KB-3001,Release + Relax 12pk,Release + Relax 12pk,Sale,233644,UPS,Shipped,10218,30,ADM,CWL Brands,2.00,$60.0000,2.00,$55.80,$111.60,$33.00,4.00
01-15-2026,343,WILD SIDE ANN ARBOR-AA2 (MI),209 E Liberty St,Ann Arbor,Michigan,48104,WILD SIDE ANN ARBOR-AA2 (MI),,11,Shipping,10218,Fulfilled,admin,,,,,,,25635,77728,Shipping,Shipping,Shipping Tracking: 1Z90V7160338858073,Shipping,233644,UPS,Shipped,10218,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,6.00
01-16-2026,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,206,KB-4000,10220,Fulfilled,BenW,,,,,,,25652,77763,KB-4000,Focus MC12,Focus MC12,Sale,234061,LTL Freight Carrier,Shipped,10220,30,BW,CWL Brands,56.00,$576.0000,1.00,$612.00,"$34,272.00","$13,553.85",1.00
01-16-2026,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,11,Shipping,10220,Fulfilled,BenW,,,,,,,25652,77764,Shipping,Shipping,Shipping,Shipping,234061,LTL Freight Carrier,Shipped,10220,30,BW,CWL Brands,1.00,$0.0000,1.00,$342.00,$342.00,$0.05,2.00
01-16-2026,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,0,,10220,Fulfilled,BenW,,,,,,,25652,77768,Paid Shipping,,AE Paid Shipping,Discount Amount,234061,LTL Freight Carrier,Shipped,10220,30,BW,CWL Brands,1.00,$0.0000,1.00,-$171.00,-$171.00,$0.00,3.00
01-16-2026,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,11,Shipping,10220,Fulfilled,BenW,,,,,,,25652,78185,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122258520,Shipping,234061,LTL Freight Carrier,Shipped,10220,30,BW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-16-2026,2106,NASEEB TRADING LLC,2612 CELESTIAL LN,LINCOLN,California,95648,NASEEB TRADING LLC,Ben Wallner,206,KB-4000,10226,Fulfilled,BenW,,,,,,,25677,77842,KB-4000,Focus MC12,Focus MC12,Sale,234047,UPS,Shipped,10226,30,BW,CWL Brands,4.00,$576.0000,1.00,$626.40,"$2,505.60",$896.07,1.00
01-16-2026,2106,NASEEB TRADING LLC,2612 CELESTIAL LN,LINCOLN,California,95648,NASEEB TRADING LLC,Ben Wallner,11,Shipping,10226,Fulfilled,BenW,,,,,,,25677,77843,Shipping,Shipping,Shipping,Shipping,234047,UPS,Shipped,10226,30,BW,CWL Brands,1.00,$0.0000,1.00,$80.00,$80.00,$0.05,2.00
01-16-2026,2106,NASEEB TRADING LLC,2612 CELESTIAL LN,LINCOLN,California,95648,NASEEB TRADING LLC,Ben Wallner,74,CC Processing,10226,Fulfilled,BenW,,,,,,,25677,77846,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,234047,UPS,Shipped,10226,30,BW,CWL Brands,1.00,$0.0000,1.00,$77.57,$77.57,$0.00,3.00
01-16-2026,2106,NASEEB TRADING LLC,2612 CELESTIAL LN,LINCOLN,California,95648,NASEEB TRADING LLC,Ben Wallner,11,Shipping,10226,Fulfilled,BenW,,,,,,,25677,77847,Shipping,Shipping,Shipping Tracking: 1Z90V7160334262268,Shipping,234047,UPS,Shipped,10226,30,BW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-16-2026,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,193,KB-3001,10230,Fulfilled,BrandonG,,,,,,,25682,77860,KB-3001,Release + Relax 12pk,Release + Relax 12pk,Sale,234115,UPS,Shipped,10230,30,BG,CWL Brands,4.00,$60.0000,1.00,$54.00,$216.00,$66.00,1.00
01-16-2026,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,207,KB-3000,10230,Fulfilled,BrandonG,,,,,,,25682,77861,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,234115,UPS,Shipped,10230,30,BG,CWL Brands,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,2.00
01-16-2026,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,196,KB-3002,10230,Fulfilled,BrandonG,,,,,,,25682,77862,KB-3002,Zoom 12PK,Zoom 12PK,Sale,234115,UPS,Shipped,10230,30,BG,CWL Brands,7.00,$42.0000,1.00,$42.00,$294.00,$113.61,3.00
01-16-2026,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,204,KB-3003,10230,Fulfilled,BrandonG,,,,,,,25682,77863,KB-3003,Mango-Tango 12pk,Mango-Tango 12pk,Sale,234115,UPS,Shipped,10230,30,BG,CWL Brands,4.00,$72.0000,1.00,$60.00,$240.00,$68.94,4.00
01-16-2026,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,11,Shipping,10230,Fulfilled,BrandonG,,,,,,,25682,78037,Shipping,Shipping,Shipping Tracking: 1Z90V7160316618579,Shipping,234115,UPS,Shipped,10230,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-16-2026,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,206,KB-4000,10192,Fulfilled,DerekW,,,,,,,25549,77421,KB-4000,Focus MC12,Focus MC12,Sale,234603,Saia,Shipped,10192,30,DW,CWL Brands,112.00,$576.0000,1.00,$576.00,"$64,512.00","$27,107.70",1.00
01-16-2026,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,11,Shipping,10192,Fulfilled,DerekW,,,,,,,25549,77422,Shipping,Shipping,Shipping,Shipping,234603,Saia,Shipped,10192,30,DW,CWL Brands,1.00,$0.0000,1.00,$400.00,$400.00,$0.05,2.00
01-16-2026,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,206,KB-4000,10192,Fulfilled,DerekW,,,,,,,25549,77910,KB-4000,Focus MC12,Focus MC12,Sale,234603,Saia,Shipped,10192,30,DW,CWL Brands,1.00,$576.0000,1.00,$576.00,$576.00,$242.03,3.00
01-16-2026,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,0,,10192,Fulfilled,DerekW,,,,,,,25549,77911,RDISC,,Special Discount ( ),Discount Amount,234603,Saia,Shipped,10192,30,DW,CWL Brands,1.00,$0.0000,1.00,-$576.00,-$576.00,$0.00,4.00
01-16-2026,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,11,Shipping,10192,Fulfilled,DerekW,,,,,,,25549,78183,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122315830,Shipping,234603,Saia,Shipped,10192,30,DW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-16-2026,883,KMT Distribution,6690 Sterling Dr N,Sterling Heights,Michigan,48312,KMT Distribution,,206,KB-4000,10189,Fulfilled,Zalak,,,,,,,25541,77396,KB-4000,Focus MC12,Focus MC12,Sale,235112,Saia,Shipped,10189,30,ED,CWL Brands,448.00,$576.0000,1.00,$576.00,"$258,048.00","$98,440.16",1.00
01-16-2026,883,KMT Distribution,6690 Sterling Dr N,Sterling Heights,Michigan,48312,KMT Distribution,,206,KB-4000,10189,Fulfilled,Zalak,,,,,,,25541,77396,KB-4000,Focus MC12,Focus MC12,Sale,235914,Saia,Shipped,10189,30,ED,CWL Brands,448.00,$576.0000,1.00,$576.00,"$258,048.00","$98,440.16",1.00
01-16-2026,883,KMT Distribution,6690 Sterling Dr N,Sterling Heights,Michigan,48312,KMT Distribution,,11,Shipping,10189,Fulfilled,Zalak,,,,,,,25541,78436,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122421750,Shipping,235112,Saia,Shipped,10189,30,ED,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-16-2026,883,KMT Distribution,6690 Sterling Dr N,Sterling Heights,Michigan,48312,KMT Distribution,,11,Shipping,10189,Fulfilled,Zalak,,,,,,,25541,78436,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122421750,Shipping,235914,Saia,Shipped,10189,30,ED,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-16-2026,883,KMT Distribution,6690 Sterling Dr N,Sterling Heights,Michigan,48312,KMT Distribution,,11,Shipping,10189,Fulfilled,Zalak,,,,,,,25541,78611,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122558400,Shipping,235112,Saia,Shipped,10189,30,ED,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-16-2026,883,KMT Distribution,6690 Sterling Dr N,Sterling Heights,Michigan,48312,KMT Distribution,,11,Shipping,10189,Fulfilled,Zalak,,,,,,,25541,78611,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122558400,Shipping,235914,Saia,Shipped,10189,30,ED,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-16-2026,393,Alpha Creations- CA,1275 Linda Vista Drive,San Marcos,California,92078,Alpha Creations- CA,,217,KB-R007,10227,Fulfilled,admin,,,,,,,25678,77844,KB-R007,30% Kava Extract,30% Kava Extract,Sale,235044,UPS,Shipped,10227,30,ADM,CWL Brands,"6,000.00",$0.4300,1.00,$0.43,"$2,580.00","$2,165.92",1.00
01-16-2026,393,Alpha Creations- CA,1275 Linda Vista Drive,San Marcos,California,92078,Alpha Creations- CA,,11,Shipping,10227,Fulfilled,admin,,,,,,,25678,77845,Shipping,Shipping,Shipping,Shipping,235044,UPS,Shipped,10227,30,ADM,CWL Brands,1.00,$0.0000,1.00,$25.00,$25.00,$0.05,2.00
01-16-2026,393,Alpha Creations- CA,1275 Linda Vista Drive,San Marcos,California,92078,Alpha Creations- CA,,11,Shipping,10227,Fulfilled,admin,,,,,,,25678,78233,Shipping,Shipping,Shipping Tracking: 1Z90V7160322345905,Shipping,235044,UPS,Shipped,10227,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-16-2026,812,Max Distributing,"1601 Westpark Drive, Suite 4C",little rock,Arkansas,72204,Max Distributing,Robert Farias,206,KB-4000,10225,Fulfilled,admin,,,,,,,25676,77841,KB-4000,Focus MC12,Focus MC12,Sale,234054,LTL Freight Carrier,Shipped,10225,30,ADM,CWL Brands,40.00,$576.0000,1.00,$511.20,"$20,448.00","$9,681.32",1.00
01-16-2026,812,Max Distributing,"1601 Westpark Drive, Suite 4C",little rock,Arkansas,72204,Max Distributing,Robert Farias,11,Shipping,10225,Fulfilled,admin,,,,,,,25676,78184,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122257290,Shipping,234054,LTL Freight Carrier,Shipped,10225,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-16-2026,1447,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,Good Vibes Boise,,206,KB-4000,10232,Fulfilled,admin,,,,,,,25688,77902,KB-4000,Focus MC12,Focus MC12,Sale,234108,Will Call,Shipped,10232,30,ADM,CWL Brands,4.00,$576.0000,1.00,$576.00,"$2,304.00",$890.44,1.00
01-16-2026,1447,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,Good Vibes Boise,,11,Shipping,10232,Fulfilled,admin,,,,,,,25688,77907,Shipping,Shipping,Shipping Tracking: WILL CALL,Shipping,234108,Will Call,Shipped,10232,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,206,KB-4000,10229,Fulfilled,admin,,,,,,,25683,77864,KB-4000,Focus MC12,Focus MC12,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$576.0000,1.00,$576.00,"$1,152.00",$445.22,1.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,197,KB-4002,10229,Fulfilled,admin,,,,,,,25683,77865,KB-4002,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,1.00,$504.0000,1.00,$468.00,$468.00,$119.31,2.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,213,KB-3004,10229,Fulfilled,admin,,,,,,,25683,77866,KB-3004,RAW 12 pk,RAW 12 pk,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,6.00,$0.0000,1.00,$48.00,$288.00,$0.00,3.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,193,KB-3001,10229,Fulfilled,admin,,,,,,,25683,77867,KB-3001,Release + Relax 12pk,Release + Relax 12pk,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$60.0000,1.00,$45.00,$90.00,$33.00,4.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,204,KB-3003,10229,Fulfilled,admin,,,,,,,25683,77868,KB-3003,Mango-Tango 12pk,Mango-Tango 12pk,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$72.0000,1.00,$60.00,$120.00,$34.47,5.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,39,FG- 20g Green Powder,10229,Fulfilled,admin,,,,,,,25683,77869,FG- 20g Green Powder,20g Green Powder,20g Green Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$2.5000,1.00,$2.00,$4.00,$2.62,6.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,37,FG- 20g Red Powder,10229,Fulfilled,admin,,,,,,,25683,77870,FG- 20g Red Powder,20g Red Powder,20g Red Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$2.5000,1.00,$2.00,$4.00,$2.62,7.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,38,FG- 20g White Powder,10229,Fulfilled,admin,,,,,,,25683,77871,FG- 20g White Powder,20g White Powder,20g White Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$2.5000,1.00,$2.00,$4.00,$2.62,8.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,42,FG- 60g Green Powder,10229,Fulfilled,admin,,,,,,,25683,77872,FG- 60g Green Powder,60g Green Powder,60g Green Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$6.5000,1.00,$3.50,$7.00,$3.40,9.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,40,FG- 60g Red Powder,10229,Fulfilled,admin,,,,,,,25683,77873,FG- 60g Red Powder,60g Red Powder,60g Red Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$6.5000,1.00,$3.50,$7.00,$3.39,10.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,41,FG- 60g White Powder,10229,Fulfilled,admin,,,,,,,25683,77874,FG- 60g White Powder,60g White Powder,60g White Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$6.5000,1.00,$3.50,$7.00,$3.39,11.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,43,FG-120g Red Powder,10229,Fulfilled,admin,,,,,,,25683,77875,FG-120g Red Powder,120g Red Powder,120g Red Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$11.5000,1.00,$5.60,$11.20,$5.31,12.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,44,FG-120g White Powder,10229,Fulfilled,admin,,,,,,,25683,77876,FG-120g White Powder,120g White Powder,120g White Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$11.5000,1.00,$5.60,$11.20,$5.34,13.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,46,FG-250g Red Powder,10229,Fulfilled,admin,,,,,,,25683,77878,FG-250g Red Powder,250g Red Powder,250g Red Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$20.0000,1.00,$9.00,$18.00,$9.17,14.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,49,FG-1kg Red Powder,10229,Fulfilled,admin,,,,,,,25683,77879,FG-1kg Red Powder,1kg Red Powder,1kg Red Powder,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$50.0000,1.00,$30.00,$60.00,$30.78,15.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,21,FG-20ct Green Caps,10229,Fulfilled,admin,,,,,,,25683,77880,FG-20ct Green Caps,20ct Green Caps,20ct Green Caps,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$2.5000,1.00,$2.00,$4.00,$2.09,16.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,20,FG-20ct Red Caps Kanva,10229,Fulfilled,admin,,,,,,,25683,77881,FG-20ct Red Caps Kanva,20ct Red Caps,20ct Red Caps,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$2.5000,1.00,$2.00,$4.00,$2.07,17.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,19,FG-20ct White Caps,10229,Fulfilled,admin,,,,,,,25683,77882,FG-20ct White Caps,20ct White Caps,20ct White Caps,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$2.5000,1.00,$2.00,$4.00,$2.04,18.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,25,FG- 75ct Red Caps,10229,Fulfilled,admin,,,,,,,25683,77884,FG- 75ct Red Caps,75ct Red Caps,75ct Red Caps,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$6.0000,1.00,$4.50,$9.00,$3.69,19.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,30,FG-150ct Green Caps,10229,Fulfilled,admin,,,,,,,25683,77885,FG-150ct Green Caps,150ct Green Caps,150ct Green Caps,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$11.0000,1.00,$6.00,$12.00,$6.58,20.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,28,FG-150ct Red Caps,10229,Fulfilled,admin,,,,,,,25683,77886,FG-150ct Red Caps,150ct Red Caps,150ct Red Caps,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$11.0000,1.00,$6.00,$12.00,$6.57,21.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,33,FG-300ct Green Caps,10229,Fulfilled,admin,,,,,,,25683,77887,FG-300ct Green Caps,300ct Green Caps,300ct Green Caps,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$20.0000,1.00,$11.00,$22.00,$11.27,22.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,31,FG-300ct Red Caps,10229,Fulfilled,admin,,,,,,,25683,77888,FG-300ct Red Caps,300ct Red Caps,300ct Red Caps,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$20.0000,1.00,$11.00,$22.00,$11.32,23.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,36,FG- 1kg Green Caps Wt,10229,Fulfilled,admin,,,,,,,25683,77889,FG- 1kg Green Caps Wt,1kg Green Caps Wt,1kg Green Caps Wt,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$75.0000,1.00,$40.00,$80.00,$47.48,24.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,35,FG-1kg White Cap Wt,10229,Fulfilled,admin,,,,,,,25683,77890,FG-1kg White Cap Wt,1kg White Cap Wt,1kg White Cap Wt,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,2.00,$75.0000,1.00,$40.00,$80.00,$47.08,25.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,200,Acrylic-008,10229,Fulfilled,admin,,,,,,,25683,77891,Acrylic-008,4-Tier Acrylic- Focus+Flow Topper-  Empty Black,4-Tier Acrylic- Focus+Flow Topper-  Empty Black,Sale,234092,UPS,Shipped,10229,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,26.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,0,,10229,Fulfilled,admin,,,,,,,25683,77898,New Store Promo,,New Store Promo,Discount Amount,234092,UPS,Shipped,10229,30,ADM,CWL Brands,1.00,$0.0000,1.00,"-$2,500.40","-$2,500.40",$0.00,27.00
01-16-2026,2724,Good Vibes Overland,6555 W Overland Rd Suite 100,Boise,Idaho,83709,Good Vibes Overland,Robert Farias,11,Shipping,10229,Fulfilled,admin,,,,,,,25683,77905,Shipping,Shipping,Shipping Tracking: WILL CALL,Shipping,234092,UPS,Shipped,10229,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,28.00
01-19-2026,1851,Edison Grab N Go | UT,"ATTN: Akram
215 S Edsion Street",Salt Lake City,Utah,84111,Edison Grab N Go | UT,Brandon Good,206,KB-4000,10233,Fulfilled,BrandonG,,,,,,,25690,77908,KB-4000,Focus MC12,Focus MC12,Sale,234658,UPS,Shipped,10233,30,BG,CWL Brands,2.00,$576.0000,1.00,$720.00,"$1,440.00",$495.94,1.00
01-19-2026,1851,Edison Grab N Go | UT,"ATTN: Akram
215 S Edsion Street",Salt Lake City,Utah,84111,Edison Grab N Go | UT,Brandon Good,11,Shipping,10233,Fulfilled,BrandonG,,,,,,,25690,77909,Shipping,Shipping,Shipping,Shipping,234658,UPS,Shipped,10233,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
01-19-2026,1851,Edison Grab N Go | UT,"ATTN: Akram
215 S Edsion Street",Salt Lake City,Utah,84111,Edison Grab N Go | UT,Brandon Good,11,Shipping,10233,Fulfilled,BrandonG,,,,,,,25690,78093,Shipping,Shipping,Shipping Tracking: 1Z90V7160311613930,Shipping,234658,UPS,Shipped,10233,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-19-2026,1459,Mountain High Wellness | WY,"ATTN: Sarah, 604 S Douglas Hwy",Gillette,Wyoming,82718,Mountain High Wellness | WY,,206,KB-4000,10242,Fulfilled,BrandonG,,,,,,,25744,78090,KB-4000,Focus MC12,Focus MC12,Sale,234740,UPS,Shipped,10242,30,BG,CWL Brands,3.00,$576.0000,1.00,$720.00,"$2,160.00",$734.49,1.00
01-19-2026,1459,Mountain High Wellness | WY,"ATTN: Sarah, 604 S Douglas Hwy",Gillette,Wyoming,82718,Mountain High Wellness | WY,,212,KB-2004,10242,Fulfilled,BrandonG,,,,,,,25744,78103,KB-2004,RAW 60 ml single bottle,RAW 60 ml single bottle,Sale,234740,UPS,Shipped,10242,30,BG,CWL Brands,6.00,$0.0000,1.00,$4.50,$27.00,$0.00,3.00
01-19-2026,1459,Mountain High Wellness | WY,"ATTN: Sarah, 604 S Douglas Hwy",Gillette,Wyoming,82718,Mountain High Wellness | WY,,0,,10242,Fulfilled,BrandonG,,,,,,,25744,78106,Sample Cost,,Samples,Discount Amount,234740,UPS,Shipped,10242,30,BG,CWL Brands,1.00,$0.0000,1.00,-$27.00,-$27.00,$0.00,2.00
01-19-2026,1459,Mountain High Wellness | WY,"ATTN: Sarah, 604 S Douglas Hwy",Gillette,Wyoming,82718,Mountain High Wellness | WY,,11,Shipping,10242,Fulfilled,BrandonG,,,,,,,25744,78112,Shipping,Shipping,Shipping Tracking: 1Z90V7160305721861,Shipping,234740,UPS,Shipped,10242,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-19-2026,574,Fourice Brands LLC,"18023 Sky Park Circle, Unit J",Irvine,California,92614,Fourice Brands LLC,,144,TT-002-WL,10249,Fulfilled,Cori,,,,,,,25753,78127,TT-002-WL,TikTonics-Berry Bliss-100mg Kratom-2oz FG,TikTonics-Berry Bliss-100mg Kratom-2oz FG,Sale,235013,Saia,Shipped,10249,30,CC,CWL Brands,"23,060.00",$0.0000,2.00,$3.00,"$69,180.00","$28,725.93",2.00
01-19-2026,574,Fourice Brands LLC,"18023 Sky Park Circle, Unit J",Irvine,California,92614,Fourice Brands LLC,,11,Shipping,10249,Fulfilled,Cori,,,,,,,25753,78287,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122388000,Shipping,235013,Saia,Shipped,10249,30,CC,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
